time	similarity
2020-11-21 05:48:16.78	0.6643096591887075
2020-11-21 05:48:28.66	0.6187163981803596
2020-11-21 05:49:50.00	0.9999999989746656
2020-11-21 05:54:01.50	0.6051072139870404
2020-11-21 06:00:01.00	0.9999999978714684
2020-11-21 06:04:05.42	0.6000787048598829
2020-11-21 06:05:46.00	0.9857727744407258
2020-11-21 06:06:03.56	0.8013336880337291
2020-11-21 06:06:14.16	0.7599938820688698
2020-11-21 06:10:23.88	0.9593803718492556
2020-11-21 06:16:10.00	0.999999999177147
2020-11-21 06:16:34.70	0.8459228581779096
2020-11-21 06:24:15.24	0.6569584652426779
